site,nei_site,distance,counts
9004237,9002487,151,12
9004237,9019334,159,12
9004237,9024274,179,12
9004237,9027505,159,12
9004237,9027546,152,12
9004238,101413,178,2
9004238,101637,178,2
9004238,102172,197,2
9004238,134403,157,2
9004238,300394,151,2
9004238,301208,167,2
9004238,301693,167,2
9004238,302012,195,2
9004238,404802,194,2
9004238,9016811,178,2
9004377,11590,168,20
9004377,130004,152,20
9004377,131140,169,20
9004377,132959,172,20
9004377,134360,179,20
9004377,139391,189,20
9004377,302571,165,20
9004377,403555,158,20
9004377,50686,183,20
9004377,9002262,192,20
9004377,9008724,182,20
9004377,9014185,190,20
9004377,9017201,169,20
9004377,9018071,200,20
9004377,9022295,171,20
9004377,9025955,170,20
9004380,134588,184,30
9004380,303068,172,30
9004380,305220,166,30
9004380,9015722,194,30
9004380,9020108,184,30
9004388,101394,185,8
9004388,134329,151,8
9004388,134990,153,8
9004388,199023,152,8
9004388,301361,163,8
9004388,301895,173,8
9004388,303721,193,8
9004388,304028,167,8
9004388,43051,158,8
9004388,43440,179,8
9004388,47315,158,8
9004388,9002487,151,8
9004388,9004030,161,8
9004388,9013096,151,8
9004388,9017039,177,8
9004388,9021535,190,8
9004388,9022769,159,8
9004388,9026146,155,8
9004388,9027333,152,8
9004388,9027546,196,8
9004392,303287,165,58
9004392,304563,191,58
9004392,9007213,173,58
9004392,9027651,165,58
9004443,135009,158,12
9004443,206052,199,12
9004443,206068,158,12
9004443,206082,182,12
9004443,301382,161,12
9004443,302643,162,12
9004443,51590,162,12
9004443,9003380,173,12
9004443,9015396,156,12
9004443,9022245,173,12
9004443,9027615,172,12
9007002,135241,191,2
9007817,11594,171,2
9007817,11601,174,2
9007817,135306,174,2
9007817,140785,172,2
9007817,206082,164,2
9007817,303625,188,2
9007817,304982,177,2
9007817,305501,196,2
9007817,305765,179,2
9007817,51106,195,2
9007817,51590,197,2
9007817,9012344,181,2
9007817,9014118,180,2
9007817,9014611,174,2
9007817,9015168,191,2
9007817,9016459,172,2
9007817,9017597,154,2
9007817,9017674,192,2
9007817,9024203,186,2
9007817,9026297,153,2
9007910,136703,158,12
9007910,141007,191,12
9007910,153360,150,12
9007910,304077,162,12
9007910,304981,176,12
9007910,9012994,200,12
9007910,9020107,156,12
9007947,48321,172,18
9008249,132242,170,10
9008249,134574,183,10
9008249,134906,192,10
9008249,135253,155,10
9008249,141482,197,10
9008249,301357,156,10
9008249,301898,174,10
9008249,302217,170,10
9008249,303846,161,10
9008249,304991,152,10
9008249,43439,183,10
9008249,48875,176,10
9008249,51718,151,10
9008249,53115,154,10
9008249,9007285,164,10
9008249,9013096,198,10
9008249,9021535,187,10
9008249,9026146,152,10
9008249,9026191,185,10
9008334,101579,162,24
9008334,301910,177,24
9008334,303715,192,24
9008334,304994,159,24
9008334,461423,191,24
9008334,47316,168,24
9008334,9002468,195,24
9008334,9003894,189,24
9008334,9008336,161,24
9008334,9012345,157,24
9008334,9026480,190,24
9008334,9027537,200,24
9008403,304995,182,129
9008724,101731,196,2
9008724,130439,167,2
9008724,134317,152,2
9008724,301388,190,2
9008724,301393,163,2
9008724,301856,200,2
9008724,302571,182,2
9008724,303715,188,2
9008724,304994,170,2
9008724,9004377,182,2
9008724,9010884,187,2
9008724,9018952,189,2
9008724,9024259,153,2
9008724,9024831,182,2
9008787,101741,176,2
9008787,11591,193,2
9008787,132205,181,2
9008787,135231,158,2
9008787,137270,178,2
9008787,301890,160,2
9008787,303719,178,2
9008787,305884,181,2
9008787,34603,170,2
9008787,49989,150,2
9008787,50680,192,2
9008787,9002053,186,2
9008787,9002458,174,2
9008787,9011518,178,2
9008787,9012380,188,2
9008787,9023879,196,2
9008787,9024203,197,2
9009285,101731,173,2
9009285,11597,199,2
9009285,130439,192,2
9009285,131140,197,2
9009285,134317,179,2
9009285,206022,176,2
9009285,301388,154,2
9009285,301393,189,2
9009285,301523,177,2
9009285,302571,176,2
9009285,303847,169,2
9009285,50686,200,2
9009285,9010884,177,2
9009285,9012345,166,2
9009285,9017201,182,2
9009285,9024259,162,2
9009285,9024831,150,2
9009285,9027537,152,2
9009285,9028157,171,2
9009798,304444,197,62
9009803,11572,197,32
9009803,199023,164,32
9009803,301895,185,32
9009803,304022,191,32
9009803,43440,170,32
9009803,48719,151,32
9009803,9020110,183,32
9009803,9020794,167,32
9009803,9023930,193,32
9009803,9026935,197,32
9009803,9027333,193,32
9009803,9028051,178,32
9009843,101381,155,2
9009843,205432,179,2
9009843,206022,189,2
9009843,301523,170,2
9009843,302923,197,2
9009843,303715,150,2
9009843,304059,177,2
9009843,304996,162,2
9009843,36267,185,2
9009843,38758,182,2
9009843,38812,180,2
9009843,404646,178,2
9009843,9002461,172,2
9009843,9009294,178,2
9009843,9012345,182,2
9009844,101351,156,2
9009844,136513,172,2
9009844,303991,195,2
9009844,303993,180,2
9009844,9018845,169,2
9009844,9020126,191,2
9009844,9022638,199,2
9009844,9026991,184,2
9009845,101394,194,2
9009845,132314,151,2
9009845,301138,188,2
9009845,303255,198,2
9009845,303721,192,2
9009845,304000,193,2
9009845,304011,180,2
9009845,9002473,188,2
9009845,9020558,169,2
9009845,9023124,153,2
9009845,9023880,179,2
9009964,142229,166,33
9009964,303599,177,33
9010072,9024372,187,10
9010899,101351,189,88
9010899,301348,189,88
9010899,9015093,156,88
9010899,9016706,165,88
9010899,9026315,162,88
9010943,9028012,187,2
9011011,301353,188,2
9011011,301895,187,2
9011011,303721,173,2
9011011,304000,183,2
9011011,304003,151,2
9011011,304010,151,2
9011011,405129,199,2
9011011,9008461,161,2
9011011,9009953,191,2
9011011,9010185,180,2
9011011,9013197,189,2
9011011,9020656,195,2
9011011,9021525,197,2
9011011,9023124,170,2
9011011,9023928,162,2
9011011,9024796,180,2
9011024,134588,188,2
9011024,137824,192,2
9011024,305723,191,2
9011025,303068,199,2
9011025,305220,190,2
9011025,48719,163,2
9011025,9010270,179,2
9011025,9012209,196,2
9011025,9020108,194,2
9011371,130439,169,4
9011371,131140,198,4
9011371,302571,173,4
9011371,303715,166,4
9011371,50686,195,4
9011371,9007875,186,4
9011371,9018952,155,4
9011371,9022120,180,4
9011371,9027204,170,4
9011518,101636,182,2
9011518,101805,184,2
9011518,11593,195,2
9011518,140407,196,2
9011518,206081,153,2
9011518,301529,180,2
9011518,305430,193,2
9011518,42987,154,2
9011518,49991,163,2
9011518,51746,189,2
9011518,9002498,151,2
9011518,9008787,178,2
9011518,9010344,160,2
9011518,9016785,187,2
9011518,9022771,189,2
9011518,9023880,196,2
9011518,9024389,157,2
9011786,9002921,161,2
9011825,135241,169,2
9012342,142229,162,8
9012342,301860,156,8
9012342,304973,176,8
9012342,9004227,198,8
9012552,303287,195,4
9012737,305887,188,2
9012737,9000304,184,2
9012737,9022729,155,2
9012940,135009,178,2
9012940,206068,155,2
9012940,206082,179,2
9012940,301382,177,2
9012940,302643,177,2
9012940,303713,161,2
9012940,51590,162,2
9012940,9003380,191,2
9012940,9014989,163,2
9012940,9022109,165,2
9012940,9022245,157,2
9012940,9027615,192,2
9013096,11572,179,40
9013096,11575,187,40
9013096,133371,188,40
9013096,134680,170,40
9013096,134901,200,40
9013096,206055,198,40
9013096,301893,177,40
9013096,303121,194,40
9013096,303255,185,40
9013096,303721,195,40
9013096,304022,182,40
9013096,43051,178,40
9013096,49873,152,40
9013096,49993,194,40
9013096,9004388,151,40
9013096,9008249,198,40
9013096,9020558,183,40
9013096,9020794,189,40
9013096,9023124,191,40
9013096,9023328,151,40
9013096,9026935,161,40
9013197,134663,160,2
9013197,134990,176,2
9013197,137824,162,2
9013197,199023,174,2
9013197,301088,186,2
9013197,301895,175,2
9013197,303068,163,2
9013197,304011,194,2
9013197,47315,152,2
9013197,50151,191,2
9013197,9011011,189,2
9013197,9011369,173,2
9013197,9011993,180,2
9013197,9020110,187,2
9013197,9020656,198,2
9013197,9021706,187,2
9013197,9023928,152,2
9013197,9024242,188,2
9013197,9024796,167,2
9013372,140433,173,32
9013372,152326,166,32
9013372,306318,197,32
9013483,301854,165,1
9013631,141390,172,2
9013631,9001970,153,2
9014118,132205,187,7
9014118,135390,191,7
9014118,137270,199,7
9014118,300787,188,7
9014118,301206,198,7
9014118,303077,167,7
9014118,303999,166,7
9014118,304005,189,7
9014118,405026,200,7
9014118,49989,170,7
9014118,49990,155,7
9014118,9007817,180,7
9014118,9016669,193,7
9014185,101637,164,4
9014185,102172,167,4
9014185,135330,197,4
9014185,300839,186,4
9014185,301645,165,4
9014185,303861,181,4
9014185,404784,196,4
9014185,49639,188,4
9014185,9004377,190,4
9014185,9013748,188,4
9014605,101342,177,2
9014605,134386,175,2
9014605,134403,187,2
9014605,206052,192,2
9014605,206068,150,2
9014605,300467,192,2
9014605,301208,174,2
9014605,301386,189,2
9014605,301693,188,2
9014605,303726,188,2
9014605,304024,166,2
9014605,304032,190,2
9014605,304033,180,2
9014605,404784,197,2
9014605,44101,170,2
9014605,9003154,190,2
9014605,9021034,196,2
9014605,9024212,163,2
9014611,101741,168,30
9014611,135390,175,30
9014611,206081,197,30
9014611,300787,168,30
9014611,301206,193,30
9014611,301890,190,30
9014611,303077,183,30
9014611,303711,199,30
9014611,9002458,195,30
9014611,9007817,174,30
9014898,43776,169,20
9014898,9004163,189,20
9014898,9021299,195,20
9014989,101342,156,40
9014989,101385,177,40
9014989,101637,190,40
9014989,11571,180,40
9014989,134554,193,40
9014989,135009,173,40
9014989,300467,194,40
9014989,301208,191,40
9014989,301830,151,40
9014989,304019,179,40
9014989,304032,185,40
9014989,304035,168,40
9014989,9003154,165,40
9014989,9012940,163,40
9014989,9022109,194,40
9015093,11581,182,58
9015093,11599,174,58
9015093,134857,160,58
9015093,134872,184,58
9015093,301205,195,58
9015093,301348,176,58
9015093,301349,200,58
9015093,303560,183,58
9015093,304371,156,58
9015093,49535,150,58
9015093,50670,189,58
9015093,9010899,156,58
9015093,9024210,174,58
9015103,302347,172,2
9015168,134547,165,6
9015168,134923,174,6
9015168,134980,197,6
9015168,301206,177,6
9015168,301349,190,6
9015168,301658,180,6
9015168,303995,151,6
9015168,51501,178,6
9015168,9007817,191,6
9015168,9015971,192,6
9015168,9020126,191,6
9015168,9022638,195,6
9015181,136703,192,6
9015181,304983,170,6
9015181,9001037,176,6
9015181,9023917,186,6
9015396,102207,177,4
9015396,134449,177,4
9015396,300787,190,4
9015396,301206,193,4
9015396,303710,176,4
9015396,304364,158,4
9015396,304982,172,4
9015396,44101,185,4
9015396,50671,161,4
9015396,51590,156,4
9015396,9000552,156,4
9015396,9003154,198,4
9015396,9004443,156,4
9015396,9017674,194,4
9015396,9022245,172,4
9015396,9025986,167,4
9015632,10017350,172,10
9015971,304002,172,2
9015971,50671,195,2
9015971,53003,171,2
9015971,9015168,192,2
9015971,9016459,171,2
9015971,9025986,152,2
9016371,50121,184,90
9016371,9002251,165,90
9016371,9004090,159,90
9016459,11599,152,2
9016459,133978,194,2
9016459,134547,199,2
9016459,134923,164,2
9016459,134980,164,2
9016459,300787,193,2
9016459,301206,156,2
9016459,301658,166,2
9016459,303995,186,2
9016459,304371,181,2
9016459,305501,166,2
9016459,306249,174,2
9016459,50668,187,2
9016459,50670,160,2
9016459,9002053,191,2
9016459,9007817,172,2
9016459,9015971,171,2
9016463,301839,153,6
9016463,303879,179,6
9016467,301403,178,8
9016467,303732,200,8
9016467,306142,198,8
9016467,404854,195,8
9016551,141390,173,4
9016657,140609,151,60
9016657,9015813,163,60
9016657,9022643,150,60
9016767,102172,171,12
9016767,137479,164,12
9016767,301403,159,12
9016767,303861,177,12
9016767,304033,168,12
9016767,304035,157,12
9016767,9004354,194,12
9016777,10000022,194,4
9016777,11590,177,4
9016777,131140,168,4
9016777,134360,172,4
9016777,301414,186,4
9016777,301910,179,4
9016777,302571,182,4
9016777,304062,181,4
9016777,304368,189,4
9016777,404546,158,4
9016777,50686,158,4
9016777,51576,199,4
9016777,9024259,200,4
9016777,9026417,150,4
9016785,101373,176,4
9016785,135011,155,4
9016785,137452,170,4
9016785,141170,151,4
9016785,142445,194,4
9016785,303719,189,4
9016785,304366,185,4
9016785,404315,183,4
9016785,50682,153,4
9016785,9010344,151,4
9016785,9011518,187,4
9016785,9012380,185,4
9016785,9023879,165,4
9016785,9023880,187,4
9016811,300839,153,8
9016811,9004238,178,8
9016811,9015666,188,8
9016839,134836,191,10
9016839,139083,193,10
9016839,43776,150,10
9016839,9024393,183,10
9016921,305695,186,10
9017039,11572,187,4
9017039,199023,163,4
9017039,301895,191,4
9017039,302517,168,4
9017039,303068,195,4
9017039,305220,199,4
9017039,403344,195,4
9017039,49873,167,4
9017039,9002487,195,4
9017039,9004030,154,4
9017039,9004388,177,4
9017039,9009953,172,4
9017039,9015722,188,4
9017039,9024274,186,4
9017039,9026935,156,4
9017046,301603,177,47
9017046,303599,190,47
9017046,306358,193,47
9017201,101637,200,4
9017201,134386,164,4
9017201,135330,170,4
9017201,138060,198,4
9017201,301386,150,4
9017201,302029,177,4
9017201,303726,154,4
9017201,304046,159,4
9017201,304990,177,4
9017201,403555,151,4
9017201,404784,192,4
9017201,9003148,152,4
9017201,9004377,169,4
9017201,9009285,182,4
9017201,9011994,160,4
9017201,9013748,169,4
9017201,9020097,165,4
9017250,102172,154,34
9017250,301901,174,34
9017250,304054,160,34
9017250,9004106,167,34
9017250,9017394,166,34
9017250,9026300,169,34
9017378,140380,168,128
9017378,301860,163,128
9017378,303476,185,128
9017378,9007148,186,128
9017411,9027026,187,40
9017589,301903,199,54
9017589,9014030,155,54
9017589,9027599,192,54
9017597,133978,192,12
9017597,134245,196,12
9017597,134923,175,12
9017597,300787,160,12
9017597,301658,165,12
9017597,304002,162,12
9017597,305765,164,12
9017597,43436,186,12
9017597,50668,178,12
9017597,51106,179,12
9017597,53003,180,12
9017597,53382,180,12
9017597,9000552,178,12
9017597,9002053,182,12
9017597,9007817,154,12
9017597,9026297,163,12
9017674,101385,173,4
9017674,102207,196,4
9017674,11571,160,4
9017674,11594,182,4
9017674,134941,182,4
9017674,300787,162,4
9017674,301206,197,4
9017674,303625,170,4
9017674,304019,164,4
9017674,304562,164,4
9017674,34603,163,4
9017674,405026,200,4
9017674,49115,165,4
9017674,50669,173,4
9017674,50672,187,4
9017674,51501,193,4
9017674,9002053,200,4
9017674,9007817,192,4
9017674,9015396,194,4
9017674,9022109,170,4
9017674,9022424,188,4
9017674,9022640,181,4
9018291,102172,180,4
9018291,135330,159,4
9018291,301388,165,4
9018291,304035,199,4
9018291,44125,166,4
9018291,9010884,200,4
9018291,9020097,188,4
9018291,9026611,178,4
9018291,9026898,193,4
9018291,9028157,169,4
9018584,101394,191,2
9018584,11572,176,2
9018584,133371,188,2
9018584,137823,152,2
9018584,199023,185,2
9018584,206055,198,2
9018584,301895,156,2
9018584,304000,198,2
9018584,305273,196,2
9018584,405129,154,2
9018584,9010185,156,2
9018584,9015991,165,2
9018584,9017064,163,2
9019456,9023407,198,30
9019968,101521,197,6
9019968,11573,183,6
9019968,134454,184,6
9019968,135253,153,6
9019968,141482,184,6
9019968,304022,158,6
9019968,304991,192,6
9019968,404057,161,6
9019968,47755,180,6
9019968,49119,188,6
9019968,49873,172,6
9019968,50678,191,6
9019968,51718,191,6
9019968,9002487,162,6
9019968,9010789,176,6
9019968,9022766,194,6
9019968,9026935,172,6
9020107,136703,162,26
9020107,140934,161,26
9020107,140966,171,26
9020107,304981,165,26
9020107,43428,158,26
9020107,9007910,156,26
9020108,134663,179,2
9020108,301088,200,2
9020108,304997,167,2
9020108,36254,160,2
9020108,50369,189,2
9020108,9004380,184,2
9020108,9010270,197,2
9020108,9011025,194,2
9020108,9011372,157,2
9020108,9015991,159,2
9020108,9020656,196,2
9020108,9023928,160,2
9020108,9023930,170,2
9020108,9024796,168,2
9020108,9027546,172,2
9020110,134588,173,2
9020110,136668,188,2
9020110,300528,162,2
9020110,36254,161,2
9020110,9009803,183,2
9020110,9011372,183,2
9020110,9011993,177,2
9020110,9013197,187,2
9020110,9014056,195,2
9020110,9024830,151,2
9020110,9027505,166,2
9020126,11581,188,6
9020126,134872,181,6
9020126,301349,188,6
9020126,301882,172,6
9020126,303991,161,6
9020126,304002,189,6
9020126,53003,193,6
9020126,9009844,191,6
9020126,9015168,191,6
9020126,9026297,175,6
9020134,130004,156,2
9020134,131140,150,2
9020134,134453,192,2
9020134,301366,178,2
9020134,302473,151,2
9020134,302571,172,2
9020134,304744,182,2
9020134,305394,177,2
9020134,403081,186,2
9020134,404546,179,2
9020134,42988,189,2
9020134,44126,174,2
9020134,49884,170,2
9020134,51576,155,2
9020134,9011897,179,2
9020134,9016736,159,2
9020794,101394,185,4
9020794,132242,176,4
9020794,134574,160,4
9020794,136668,168,4
9020794,301088,155,4
9020794,301357,174,4
9020794,301896,165,4
9020794,304011,157,4
9020794,43440,187,4
9020794,9009803,167,4
9020794,9009953,179,4
9020794,9013096,189,4
9020794,9015484,191,4
9020794,9019334,154,4
9020794,9023124,162,4
9020794,9023328,185,4
9020794,9023930,186,4
9020794,9027333,175,4
9020794,9027505,181,4
9020994,134303,193,2
9020994,302383,188,2
9020994,43776,181,2
9020994,9006988,199,2
9020994,9023347,170,2
9021027,137161,185,2
9021027,46522,177,2
9021027,9014029,181,2
9021034,101637,183,2
9021034,137479,183,2
9021034,300394,184,2
9021034,300839,181,2
9021034,304033,179,2
9021034,304046,196,2
9021034,304984,167,2
9021034,306142,170,2
9021034,404854,158,2
9021034,9003148,187,2
9021034,9014605,196,2
9021228,304594,194,2
9021295,132314,200,8
9021295,134901,183,8
9021295,302591,163,8
9021295,303121,192,8
9021295,303723,194,8
9021295,305720,199,8
9021295,49989,188,8
9021295,50672,199,8
9021295,9010344,162,8
9021295,9012344,172,8
9021295,9022640,199,8
9021295,9023880,168,8
9021299,9004163,153,14
9021299,9006988,186,14
9021299,9014898,195,14
9021299,9026103,192,14
9021300,303158,196,2
9021300,303985,166,2
9021300,53484,159,2
9021300,9022492,183,2
9021309,101370,165,66
9021309,135084,175,66
9021309,301344,199,66
9021309,304365,152,66
9021309,41982,173,66
9021309,47311,172,66
9021309,53484,163,66
9021309,9026103,190,66
9022109,134822,150,2
9022109,206082,191,2
9022109,301382,188,2
9022109,301830,171,2
9022109,302643,197,2
9022109,303711,172,2
9022109,303713,169,2
9022109,44101,180,2
9022109,47755,168,2
9022109,50669,187,2
9022109,50678,163,2
9022109,51590,157,2
9022109,9003380,181,2
9022109,9012940,165,2
9022109,9014989,194,2
9022109,9017674,170,2
9022120,101418,168,2
9022120,11596,152,2
9022120,135330,172,2
9022120,301383,159,2
9022120,301388,196,2
9022120,301898,187,2
9022120,303714,186,2
9022120,304038,156,2
9022120,304043,197,2
9022120,304992,191,2
9022120,48875,185,2
9022120,52007,186,2
9022120,9007285,198,2
9022120,9010066,156,2
9022120,9011371,180,2
9022120,9013748,188,2
9022120,9025955,173,2
9022120,9026191,180,2
9022120,9027537,194,2
9022122,132205,165,2
9022122,135084,175,2
9022122,137270,186,2
9022122,138801,170,2
9022122,139083,177,2
9022122,141170,193,2
9022122,142445,184,2
9022122,206081,199,2
9022122,43776,195,2
9022122,9001289,155,2
9022122,9004163,196,2
9022122,9016669,197,2
9022122,9026103,186,2
9022209,9020293,194,2
9022210,142229,152,2
9022210,304093,176,2
9022210,400391,173,2
9022210,9004227,175,2
9022210,9007148,177,2
9022243,135190,176,2
9022243,198327,174,2
9022243,303920,193,2
9022243,36267,160,2
9022243,38758,159,2
9022243,38812,156,2
9022243,50644,196,2
9022243,9002461,188,2
9022243,9013559,158,2
9022243,9018521,186,2
9022243,9024221,189,2
9022243,9026480,169,2
9022245,102207,199,2
9022245,134403,167,2
9022245,134941,155,2
9022245,134980,196,2
9022245,153622,173,2
9022245,301693,154,2
9022245,301716,160,2
9022245,303652,199,2
9022245,305501,200,2
9022245,306249,187,2
9022245,44101,150,2
9022245,50669,164,2
9022245,9004443,173,2
9022245,9012940,157,2
9022245,9015396,172,2
9022576,11572,198,2
9022576,137823,175,2
9022576,301895,173,2
9022576,304000,172,2
9022576,9015991,151,2
9022583,301908,163,84
9022583,303731,192,84
9022583,9016563,182,84
9022747,133216,196,4
9022747,134754,186,4
9022747,301907,157,4
9022747,303400,199,4
9022747,303715,198,4
9022747,304047,165,4
9022747,36267,172,4
9022747,38758,170,4
9022747,42908,192,4
9022747,49655,197,4
9022747,50685,188,4
9022747,9002461,187,4
9022747,9010217,173,4
9022747,9016977,173,4
9022747,9021941,187,4
9022747,9023356,157,4
9022747,9024097,174,4
9022747,9024221,172,4
9022747,9027119,198,4
9022769,101386,170,2
9022769,101394,159,2
9022769,101406,179,2
9022769,11573,180,2
9022769,134454,173,2
9022769,142163,176,2
9022769,303712,192,2
9022769,304026,152,2
9022769,304028,172,2
9022769,49873,190,2
9022769,50678,167,2
9022769,9004388,159,2
9022769,9026146,188,2
9022769,9026935,196,2
9022771,101373,165,4
9022771,135011,166,4
9022771,137452,165,4
9022771,141170,160,4
9022771,302591,151,4
9022771,303719,187,4
9022771,304366,196,4
9022771,404315,172,4
9022771,50682,163,4
9022771,9011518,189,4
9022771,9012380,182,4
9022771,9023879,166,4
9022771,9023880,178,4
9022867,101351,154,4
9022867,11608,183,4
9022867,11609,160,4
9022867,134872,174,4
9022867,301349,195,4
9022867,301882,182,4
9022867,304980,182,4
9022867,49535,185,4
9022867,9003867,155,4
9022867,9016864,158,4
9022867,9022638,172,4
9022867,9026315,194,4
9023328,101406,166,12
9023328,101664,187,12
9023328,11573,170,12
9023328,11575,163,12
9023328,134454,171,12
9023328,135253,156,12
9023328,141482,183,12
9023328,303317,196,12
9023328,404057,151,12
9023328,49873,154,12
9023328,50017,193,12
9023328,9004030,180,12
9023328,9010789,195,12
9023328,9013096,151,12
9023328,9020794,185,12
9023328,9026935,153,12
9023328,9027333,192,12
9023356,101381,197,2
9023356,133216,195,2
9023356,134754,199,2
9023356,301899,187,2
9023356,38812,156,2
9023356,403344,181,2
9023356,43440,200,2
9023356,9013559,154,2
9023356,9018521,153,2
9023356,9022747,157,2
9023368,304962,163,4
9023368,51577,176,4
9023405,303096,157,98
9023405,304080,161,98
9023405,9000304,167,98
9023405,9022729,200,98
9023407,305492,161,82
9023407,9019456,198,82
9023581,134040,178,8
9023581,304087,188,8
9023581,306318,184,8
9023581,306319,175,8
9023813,301345,191,4
9023813,50085,155,4
9023813,9024161,184,4
9023928,300528,167,2
9023928,36254,185,2
9023928,50369,179,2
9023928,9002473,182,2
9023928,9009953,187,2
9023928,9011011,162,2
9023928,9011372,153,2
9023928,9013197,152,2
9023928,9015722,200,2
9023928,9020108,160,2
9023928,9021822,150,2
9023928,9023930,174,2
9024000,101370,166,2
9024000,135084,163,2
9024000,301344,190,2
9024000,304365,160,2
9024000,41982,174,2
9024000,47311,167,2
9024000,53484,175,2
9024000,9024393,199,2
9024000,9026103,194,2
9024203,101805,158,2
9024203,135231,197,2
9024203,300787,160,2
9024203,301206,198,2
9024203,303723,150,2
9024203,304370,162,2
9024203,305765,197,2
9024203,36210,196,2
9024203,41660,174,2
9024203,49991,180,2
9024203,49993,200,2
9024203,51746,177,2
9024203,9002053,183,2
9024203,9007817,186,2
9024203,9008787,197,2
9024203,9009373,168,2
9024203,9012344,197,2
9024203,9013786,186,2
9024203,9022424,162,2
9024210,101741,194,2
9024210,11581,161,2
9024210,303993,164,2
9024210,43436,173,2
9024210,9002458,190,2
9024210,9002469,166,2
9024210,9015093,174,2
9024210,9016864,181,2
9024210,9026297,160,2
9024210,9026991,167,2
9024212,101386,187,2
9024212,101413,162,2
9024212,134554,195,2
9024212,142163,176,2
9024212,300467,195,2
9024212,303652,166,2
9024212,303712,161,2
9024212,304024,195,2
9024212,304032,178,2
9024212,41660,177,2
9024212,50669,192,2
9024212,50678,190,2
9024212,9009373,188,2
9024212,9014605,163,2
9024212,9026611,183,2
9024212,9026898,167,2
9024221,135190,157,2
9024221,142130,168,2
9024221,303317,168,2
9024221,303400,197,2
9024221,303920,189,2
9024221,43440,152,2
9024221,50685,164,2
9024221,9002487,185,2
9024221,9004030,155,2
9024221,9009294,185,2
9024221,9022243,189,2
9024221,9022747,172,2
9024221,9027333,166,2
9024242,134574,195,2
9024242,134906,159,2
9024242,302217,180,2
9024242,302517,167,2
9024242,304011,154,2
9024242,43440,181,2
9024242,9013197,188,2
9024242,9023124,169,2
9024242,9023930,164,2
9024242,9027333,177,2
9024259,101731,162,4
9024259,101732,175,4
9024259,11590,164,4
9024259,11596,181,4
9024259,130004,192,4
9024259,134360,173,4
9024259,134733,191,4
9024259,139391,171,4
9024259,301523,177,4
9024259,304368,197,4
9024259,404646,182,4
9024259,41933,177,4
9024259,51576,159,4
9024259,9007875,195,4
9024259,9008724,153,4
9024259,9009285,162,4
9024259,9010066,195,4
9024259,9011366,195,4
9024259,9011994,186,4
9024259,9012345,174,4
9024259,9016777,200,4
9024259,9018952,198,4
9024259,9022094,188,4
9024259,9022868,177,4
9024259,9027204,175,4
9024393,101370,189,4
9024393,102174,151,4
9024393,134836,184,4
9024393,135143,195,4
9024393,303563,199,4
9024393,404118,196,4
9024393,41982,186,4
9024393,9001289,191,4
9024393,9002654,180,4
9024393,9004163,180,4
9024393,9016839,183,4
9024393,9023347,181,4
9024393,9024000,199,4
9024830,137824,153,2
9024830,305220,161,2
9024830,48719,184,2
9024830,50685,156,2
9024830,9010217,177,2
9024830,9016977,182,2
9024830,9020110,151,2
9024830,9021941,199,2
9024832,301854,188,2
9024832,9013540,199,2
9024832,9021464,189,2
9024832,9023571,197,2
9025972,206180,163,2
9025972,9004090,165,2
9026103,101636,189,146
9026103,135011,161,146
9026103,142446,188,146
9026103,50682,184,146
9026103,53484,173,146
9026103,9006988,186,146
9026103,9010976,186,146
9026103,9021299,192,146
9026103,9021309,190,146
9026103,9021374,158,146
9026103,9022122,186,146
9026103,9024000,194,146
9026146,101406,151,2
9026146,132242,200,2
9026146,134906,174,2
9026146,142130,155,2
9026146,301357,179,2
9026146,301383,192,2
9026146,301898,170,2
9026146,302217,160,2
9026146,303714,159,2
9026146,303846,187,2
9026146,304022,184,2
9026146,403344,181,2
9026146,48875,161,2
9026146,49119,163,2
9026146,51575,191,2
9026146,53115,175,2
9026146,9004388,155,2
9026146,9007285,172,2
9026146,9008249,152,2
9026146,9010789,173,2
9026146,9022766,161,2
9026146,9022769,188,2
9026146,9026191,150,2
9026146,9026970,168,2
9026146,9027333,170,2
9026191,134329,180,2
9026191,135330,153,2
9026191,142130,163,2
9026191,300467,194,2
9026191,301361,175,2
9026191,303317,169,2
9026191,304032,198,2
9026191,43050,159,2
9026191,43051,180,2
9026191,9008249,185,2
9026191,9010884,153,2
9026191,9013748,174,2
9026191,9022120,180,2
9026191,9026146,150,2
9026308,205432,173,26
9026308,301414,180,26
9026308,302854,154,26
9026308,302923,164,26
9026308,304060,185,26
9026308,44014,156,26
9026308,44085,176,26
9026308,461423,200,26
9026308,49630,155,26
9026308,9007875,171,26
9026308,9024097,198,26
9026308,9026833,177,26
9026308,9027204,175,26
9026315,11579,171,2
9026315,134245,194,2
9026315,49535,171,2
9026315,9010899,162,2
9026315,9022867,194,2
9026315,9026991,189,2
9026375,101731,188,2
9026375,131140,165,2
9026375,134565,167,2
9026375,301240,152,2
9026375,303715,185,2
9026375,304994,155,2
9026375,50686,161,2
9026375,9007875,176,2
9026375,9018952,154,2
9026375,9027204,157,2
9026417,131140,180,2
9026417,134418,174,2
9026417,134453,163,2
9026417,134909,167,2
9026417,206078,170,2
9026417,301238,183,2
9026417,301366,151,2
9026417,302473,196,2
9026417,304993,200,2
9026417,50686,184,2
9026417,51576,156,2
9026417,9015518,194,2
9026417,9015948,179,2
9026417,9016777,150,2
9026611,101418,180,2
9026611,206052,156,2
