site,nei_site,distance
301386,9028229,173
301388,101418,156
301388,101666,185
301388,101731,156
301388,11596,106
301388,11597,116
301388,11602,191
301388,132959,117
301388,135237,156
301388,139391,190
301388,303676,81
301388,304046,162
301388,304056,175
301388,304992,152
301388,403555,143
301388,44125,63
301388,49639,95
301388,52007,192
301388,9003147,129
301388,9003148,166
301388,9004377,76
301388,9008724,190
301388,9009285,154
301388,9011994,140
301388,9014185,118
301388,9015948,199
301388,9017201,95
301388,9018291,165
301388,9020097,98
301388,9022120,196
301388,9022295,178
301388,9024831,70
301388,9025955,189
301388,9025987,185
301388,9027890,136
301388,9028157,21
301393,11602,160
301393,131140,190
301393,134317,12
301393,135213,192
301393,139391,176
301393,206022,52
301393,301523,104
301393,301910,200
301393,302571,169
301393,303715,183
301393,303847,42
301393,304059,170
301393,304368,168
301393,304992,175
301393,304993,184
301393,304994,143
301393,404646,105
301393,49630,163
301393,50226,179
301393,50686,179
301393,9002468,82
301393,9003894,96
301393,9007875,101
301393,9008334,116
301393,9008724,163
301393,9009285,189
301393,9010066,161
301393,9011371,125
301393,9012345,107
301393,9015518,179
301393,9018952,110
301393,9022868,168
301393,9024097,187
301393,9024259,94
301393,9025955,147
301393,9026375,98
301393,9026833,143
301393,9027204,81
301393,9027537,148
301401,133978,149
301401,134923,181
301401,301658,165
301401,301716,193
301401,304020,150
301401,50668,143
301401,9000552,125
301401,9015971,146
301401,9025986,125
301403,102172,197
301403,135274,177
301403,137479,82
301403,153607,162
301403,300839,191
301403,301901,175
301403,302012,112
301403,303799,149
301403,304984,70
301403,306142,35
301403,404854,47
301403,9004354,68
301403,9016467,178
301403,9016767,159
301403,9016811,77
301403,9017250,99
301414,101579,116
301414,130989,130
301414,134909,182
301414,142063,59
301414,301910,91
301414,302473,184
301414,303685,146
301414,303852,198
301414,304368,125
301414,304993,178
301414,403081,76
301414,44014,70
301414,44085,71
301414,47316,97
301414,50226,120
301414,9002483,167
301414,9015518,192
301414,9016777,186
301414,9022094,137
301414,9026308,180
301438,134039,92
301438,134985,41
301438,303820,165
301438,304962,78
301438,305424,148
301438,41667,57
301438,47542,73
301438,51577,184
301438,9002264,182
301438,9002457,73
301438,9007837,190
301480,138500,105
301482,101381,150
301482,304047,78
301482,304435,108
301482,36267,155
301482,38758,157
301482,49655,14
301482,50644,171
301482,50685,176
301482,9002461,190
301482,9008690,174
301482,9009294,160
301482,9013559,130
301482,9021941,85
301482,9022243,128
301482,9027119,12
301523,130439,154
301523,134317,95
301523,134565,173
301523,139391,145
301523,206022,52
301523,301240,163
301523,301393,104
301523,301907,192
301523,303400,149
301523,303715,80
301523,303847,64
301523,303920,164
301523,304992,192
301523,304994,42
301523,403555,199
301523,404646,163
301523,49630,148
301523,9002468,119
301523,9003894,73
301523,9007875,94
301523,9008334,146
301523,9008724,142
301523,9009285,177
301523,9009843,170
301523,9010066,89
301523,9011371,109
301523,9011994,194
301523,9012345,12
301523,9018952,49
301523,9022868,122
301523,9024097,144
301523,9024259,177
301523,9025955,145
301523,9026375,116
301523,9026833,116
301523,9027204,86
301523,9027537,54
301529,101373,142
301529,101636,168
301529,135011,192
301529,135045,32
301529,137452,141
301529,140407,64
301529,141170,177
301529,142446,170
301529,301138,106
301529,301890,195
301529,302516,60
301529,302591,145
301529,303719,170
301529,303992,110
301529,304374,157
301529,305273,198
301529,305430,193
301529,306014,52
301529,404315,147
301529,42987,39
301529,47317,145
301529,50682,195
301529,9002498,30
301529,9003040,121
301529,9010344,112
301529,9011518,180
301529,9012380,162
301529,9016697,114
301529,9016785,42
301529,9022771,32
301529,9023879,155
301529,9023880,146
301529,9024389,176
301553,135045,189
301553,140272,108
301553,152562,91
301553,301138,145
301553,303074,163
301553,304000,190
301553,9002052,26
301553,9011576,69
301553,9016697,102
301553,9016708,55
301553,9020995,91
301565,300711,81
301603,101830,198
301603,137057,147
301603,140353,166
301603,140433,129
301603,142260,119
301603,301244,141
301603,304621,85
301603,306283,36
301603,306318,190
301603,306321,65
301603,306358,28
301603,50201,154
301603,9013372,69
301603,9017046,177
301603,9023581,148
301645,101413,117
301645,101418,163
301645,101637,50
301645,102172,177
301645,132959,198
301645,134386,73
301645,135274,167
301645,300467,190
301645,301382,195
301645,301386,81
301645,301901,152
301645,302643,190
301645,303726,94
301645,303861,25
301645,304035,76
301645,304046,171
301645,404784,155
301645,404802,151
301645,50488,141
301645,52007,141
301645,9003148,153
301645,9003380,194
301645,9004238,135
301645,9013748,181
301645,9014185,165
301645,9014605,140
301645,9015666,148
301645,9018291,123
301645,9021034,134
301645,9026611,128
301645,9026898,135
301645,9027890,150
301646,101407,56
301646,301859,104
301646,302637,163
301646,303037,77
301646,303848,36
301646,305787,177
301646,41450,130
301658,11601,146
301658,133978,29
301658,134923,23
301658,134980,150
301658,301401,165
301658,301716,166
301658,304002,149
301658,304982,136
301658,305420,89
301658,305501,177
301658,306249,160
301658,50668,22
301658,53003,142
301658,53382,76
301658,9000552,157
301658,9015168,180
301658,9015971,42
301658,9016459,166
301658,9017597,165
301658,9025986,192
301673,101342,87
301673,11600,177
301673,134403,89
301673,134554,170
301673,153622,90
301673,206068,91
301673,300394,168
301673,301208,76
301673,301693,77
301673,301830,197
301673,304020,94
301673,304024,102
301673,304033,124
301673,44101,180
301673,9003154,89
301673,9022245,84
301673,9025986,164
301693,101342,111
301693,134403,13
301693,153622,70
301693,206068,87
301693,300394,107
301693,301208,17
301693,301673,77
301693,304020,170
301693,304024,119
301693,304033,47
301693,304035,200
301693,44101,197
301693,9003154,123
301693,9004238,167
301693,9014605,188
301693,9015666,149
301693,9022245,154
301713,101925,32
301713,9009286,81
301716,11600,149
301716,11601,105
301716,133978,183
301716,134449,192
301716,134554,163
301716,134923,187
301716,134941,143
301716,134980,37
301716,301401,193
301716,301658,166
301716,303710,184
301716,304020,171
301716,304364,169
301716,304982,130
301716,305420,181
301716,305501,50
301716,305765,150
301716,306249,29
301716,50668,165
301716,50669,165
301716,50671,162
301716,51501,149
301716,9000552,73
301716,9015396,94
301716,9015971,127
301716,9017597,116
301716,9022245,160
301716,9025986,100
301730,304567,164
301730,304568,80
301730,50371,133
301730,9002003,142
301730,9027168,109
301774,101826,114
301774,570455,148
301774,9013187,96
301774,9020677,96
301830,101342,117
301830,101385,150
301830,102207,50
301830,11571,64
301830,11600,65
301830,134554,54
301830,134941,86
301830,135009,181
301830,206068,140
301830,206082,195
301830,301382,166
301830,301673,197
301830,302643,165
301830,303652,76
301830,303713,151
301830,304019,141
301830,304024,106
301830,305765,150
301830,41660,119
301830,44101,40
301830,50669,71
301830,51590,177
301830,9002988,131
301830,9003154,109
301830,9003380,181
301830,9004443,24
301830,9012940,16
301830,9014989,151
301830,9015396,149
301830,9022109,171
301830,9022245,149
301830,9024212,141
301830,9027615,186
301839,303879,130
301839,304971,32
301839,9016463,153
301854,302564,146
301854,37789,193
301854,43270,113
301854,9003706,62
301854,9013483,165
301854,9014414,57
301854,9014753,95
301854,9014972,181
301854,9015813,127
301854,9019234,85
301854,9021464,124
301854,9022643,193
301854,9023571,115
301854,9024832,188
301854,9026586,174
301856,130439,126
301856,134565,96
301856,135253,171
301856,135330,171
301856,138060,38
301856,139391,182
301856,141482,149
301856,142130,166
301856,301240,112
301856,301383,112
301856,301898,135
301856,302029,67
301856,303400,190
301856,303714,115
301856,303846,163
301856,304038,92
301856,304043,124
301856,304990,81
301856,403555,170
301856,48875,129
301856,49119,194
301856,51575,99
301856,51718,151
301856,53115,162
301856,9007285,148
301856,9008724,200
301856,9010066,178
301856,9010884,70
301856,9011994,187
301856,9013748,192
301856,9022120,74
301856,9022766,178
301856,9022868,176
301856,9025985,32
301856,9026191,117
301856,9026970,74
301856,9027823,19
301856,9028229,192
301859,101407,71
301859,301646,104
301859,303037,125
301859,303848,80
301859,41450,158
301860,140380,88
301860,142275,74
301860,303599,194
301860,400391,170
301860,43130,139
301860,9007148,117
301860,9009964,118
301860,9012342,156
301860,9017378,163
301882,101351,130
301882,11581,121
301882,134547,199
301882,134857,189
301882,136513,157
301882,301348,187
301882,303993,151
301882,304363,183
301882,37451,170
301882,43837,78
301882,49535,71
301882,9002469,82
301882,9009844,32
301882,9010899,60
301882,9011095,113
301882,9015093,100
301882,9016706,110
301882,9016864,39
301882,9018845,150
301882,9020126,172
301882,9022638,175
301882,9022867,182
301882,9026315,103
301884,11606,172
301884,11608,158
301884,11609,178
301884,135209,79
301884,135336,99
301884,300620,71
301884,301887,178
301885,101636,156
301885,11593,191
301885,132205,71
301885,135011,168
301885,135143,53
301885,135390,187
301885,137270,72
301885,141170,111
301885,142445,159
301885,206081,120
301885,302591,153
301885,303077,130
301885,303989,189
301885,303992,161
301885,304987,193
301885,305884,189
301885,404118,77
301885,49989,98
301885,49990,185
301885,9001289,182
301885,9011518,148
301885,9013618,110
301885,9016669,196
301885,9017058,184
301885,9021374,116
301885,9022122,119
301885,9023256,155
301885,9023347,140
301885,9023879,170
301885,9026345,168
301885,9026551,119
301886,132159,180
301886,50908,114
301886,9011841,146
301886,9023481,93
301886,9026586,168
301887,135209,146
301887,300620,108
301887,301173,171
301887,301884,178
301887,9022932,147
301890,101805,141
301890,11594,197
301890,130005,169
301890,135390,50
301890,137270,167
301890,137452,58
301890,301529,195
301890,302516,149
301890,302591,103
301890,303077,117
301890,303625,190
301890,303719,34
301890,303992,157
301890,303999,63
301890,304005,136
301890,304987,146
301890,305430,120
301890,306014,163
301890,36210,137
301890,37568,91
301890,405026,147
301890,42987,184
301890,49989,157
301890,49990,78
301890,49991,125
301890,51746,163
301890,9002498,172
301890,9003040,75
301890,9008787,160
301890,9010344,122
301890,9011518,86
301890,9012344,200
301890,9012380,33
301890,9014611,190
301890,9017058,103
301890,9021295,62
301890,9023879,76
301890,9023880,143
301890,9023884,133
301890,9024389,86
301893,101394,159
301893,101521,117
301893,130005,74
301893,132314,91
301893,133371,104
301893,134680,19
301893,134901,26
301893,137823,157
301893,206055,100
301893,303121,52
301893,303255,28
301893,304005,199
301893,304991,177
301893,305273,162
301893,305430,134
301893,36210,114
301893,405026,190
301893,49993,88
301893,9013096,177
301893,9020558,55
301893,9022424,136
301893,9022640,134
301893,9023880,173
301893,9023884,104
301893,9024389,165
301894,304014,160
301895,101394,176
301895,101664,117
301895,11572,40
301895,11573,99
301895,134454,104
301895,134663,175
301895,134906,184
301895,134990,136
301895,136668,152
301895,199023,30
301895,301088,199
301895,303721,52
301895,304011,70
301895,304022,148
301895,404057,135
301895,47315,72
301895,49873,110
301895,50017,102
301895,50151,132
301895,9004237,181
301895,9004388,173
301895,9009803,185
301895,9009953,138
301895,9011011,187
301895,9011369,104
301895,9013197,175
301895,9015991,150
301895,9017039,191
301895,9018584,156
301895,9019334,139
301895,9020794,91
301895,9021706,142
301895,9022576,173
301895,9023124,92
301895,9023487,185
301895,9023838,187
301895,9023930,106
301895,9024242,84
301895,9026553,145
301895,9026935,113
301895,9027341,164
301895,9027505,180
301895,9027546,74
301895,9028051,167
301896,101664,132
301896,134663,50
301896,134990,81
301896,135190,189
301896,136668,134
301896,137824,101
301896,199023,188
301896,301088,21
301896,302517,190
301896,303068,175
301896,304022,165
301896,305220,180
301896,403344,195
301896,43440,99
301896,47315,144
301896,49873,196
301896,50017,141
301896,50151,92
301896,9004030,164
301896,9004237,81
301896,9009803,73
301896,9009953,179
301896,9011369,113
301896,9015722,179
301896,9017039,29
301896,9019334,133
301896,9020794,165
301896,9021706,78
301896,9024242,141
301896,9024274,179
301896,9026553,88
301896,9026935,186
301896,9027333,125
301896,9027341,71
301896,9027505,110
301896,9027546,159
301897,131975,133
301897,136681,87
301897,302219,83
301897,304027,177
301897,461334,101
301897,9022111,197
301897,9023426,174
301898,101406,112
301898,135253,96
301898,135330,125
301898,138060,103
301898,141482,113
301898,142130,199
301898,300467,158
301898,301383,29
301898,301856,135
301898,302029,99
301898,303714,155
301898,303846,34
301898,304026,130
301898,304028,153
301898,304032,162
301898,304038,171
301898,304043,139
301898,304990,92
301898,404784,170
301898,43050,131
301898,43051,182
301898,48875,14
301898,49119,60
301898,51575,38
301898,51718,32
301898,53115,28
301898,9007285,14
301898,9008249,174
301898,9010789,99
301898,9010884,154
301898,9013748,144
301898,9021535,160
301898,9022120,187
301898,9022766,43
301898,9025985,129
301898,9026146,170
301898,9026191,36
301898,9026970,90
301898,9027823,123
301898,9028229,96
301899,130439,150
301899,133216,65
301899,134754,49
301899,142130,145
301899,303317,179
301899,303400,87
301899,303714,179
301899,303715,140
301899,303920,92
301899,304038,168
301899,304043,198
301899,304994,179
301899,38812,54
301899,403344,160
301899,9008690,165
301899,9009294,180
301899,9018521,36
301899,9022747,141
301899,9023356,187
301899,9024221,114
301899,9024274,158
301899,9026480,181
301899,9026773,88
301899,9027537,197
301901,102172,77
301901,132959,192
301901,135274,70
301901,137479,132
301901,300839,117
301901,301403,175
301901,301645,152
301901,302012,81
301901,303799,127
301901,303861,135
301901,304035,149
301901,304046,148
301901,304984,120
301901,306142,141
301901,404854,135
301901,9003148,144
301901,9004238,125
301901,9004354,174
301901,9015666,142
301901,9016767,97
301901,9016811,101
301901,9017250,174
301901,9021034,64
301903,9016563,158
301903,9017589,199
301903,9021203,153
301903,9022111,181
301903,9027599,110
301907,101381,152
301907,131376,192
301907,135213,104
301907,198327,73
301907,205432,151
301907,301523,192
301907,302854,62
301907,302923,169
301907,303715,177
301907,303920,143
301907,304059,166
301907,304060,192
301907,304994,171
301907,304996,136
301907,36267,168
301907,38758,165
301907,404646,176
301907,42908,123
301907,461423,99
301907,49630,72
301907,50644,190
301907,9002461,150
301907,9007875,130
301907,9008334,138
301907,9008336,114
301907,9009294,183
301907,9009843,28
301907,9018952,145
301907,9022747,157
301907,9024097,48
301907,9026480,63
301907,9026833,89
301907,9027204,150
301908,132156,169
301908,132158,143
301908,303731,38
301908,9002264,99
301908,9014030,73
